trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
380,False,"{'a': 0.75, 'e': 0.03726061338637684}",25,5,37.945526242547295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.75, 'e': 0.036940264435828346}",20,10,17.11436828062841,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.75, 'e': 0.036622669692491984}",20,0,30.69004175284341,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
383,False,"{'a': 0.75, 'e': 0.03630780547701012}",20,3,26.88631137596964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.75, 'e': 0.03599564831360894}",35,22,27.999602634721313,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.75, 'e': 0.0356861749283481}",20,14,10.884681501589176,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.75, 'e': 0.03537936224738547}",20,2,32.70978188700803,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.75, 'e': 0.035075187395256786}",30,14,27.676415152430405,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.75, 'e': 0.03477362769317012}",20,11,17.97706021126393,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.75, 'e': 0.03447466065731493}",25,15,5.23489192984023,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
390,False,"{'a': 0.75, 'e': 0.03417826399718576}",25,13,20.28982741154503,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.75, 'e': 0.03388441561392025}",35,18,16.773334020950347,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
392,False,"{'a': 0.75, 'e': 0.033593093598651515}",25,17,12.05163224499498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.75, 'e': 0.03330427623087463}",25,8,26.664223744134112,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.75, 'e': 0.0330179419768272}",20,13,12.086147368024243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.75, 'e': 0.03273406948788382}",30,10,39.0381569271723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.75, 'e': 0.03245263759896436}",20,14,13.080098156615717,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.75, 'e': 0.032173625326955974}",25,14,23.984155724014073,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.75, 'e': 0.03189701186914856}",20,0,31.250968367968053,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
399,False,"{'a': 0.75, 'e': 0.031622776601683784}",20,0,22.725768072962392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
400,False,"{'a': 0.75, 'e': 0.03135089907801739}",25,1,38.15968233851091,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.75, 'e': 0.031081359027394746}",20,2,31.488101465456925,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.75, 'e': 0.03081413635333948}",25,2,40.230048290745664,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.75, 'e': 0.030549211132155127}",20,13,13.375773581759594,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.75, 'e': 0.030286563611439634}",20,6,0.16415858040513998,"{0: 11, 1: 3, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.75, 'e': 0.03002617420861267}",25,0,36.483027722509824,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
406,False,"{'a': 0.75, 'e': 0.029768023509455573}",25,15,4.474539483063725,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.75, 'e': 0.029512092266663854}",25,17,12.425896210320625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.75, 'e': 0.029258361398412147}",30,13,30.32782210771683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.75, 'e': 0.029006811986931526}",20,16,9.176870923803149,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.75, 'e': 0.028757425277098975}",20,11,19.30914862413334,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.75, 'e': 0.028510182675039082}",20,0,-15.242298402844881,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
412,False,"{'a': 0.75, 'e': 0.02826506574673768}",25,0,38.611252223387424,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
413,False,"{'a': 0.75, 'e': 0.02802205621666746}",30,19,20.804444349292375,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.75, 'e': 0.027781135966425348}",25,15,19.00863578143983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.75, 'e': 0.02754228703338166}",20,10,16.596601810319157,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.75, 'e': 0.027305491609340808}",30,16,23.345560384182406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.75, 'e': 0.027070732039213567}",20,0,28.39023598043281,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
418,False,"{'a': 0.75, 'e': 0.02683799081970073}",25,6,-13.455885589918122,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
419,False,"{'a': 0.75, 'e': 0.026607250597988095}",25,8,29.354071318602948,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.75, 'e': 0.026378494170452654}",20,6,-14.622487746077447,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
421,False,"{'a': 0.75, 'e': 0.02615170448137996}",25,9,25.704312525666527,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.75, 'e': 0.025926864621692424}",20,9,21.556880020099324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.75, 'e': 0.02570395782768863}",20,10,19.193248694502163,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.75, 'e': 0.025482967479793457}",20,0,-19.177889081556625,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
425,False,"{'a': 0.75, 'e': 0.025263877101318957}",35,22,23.58789093669754,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.75, 'e': 0.025046670357235866}",25,5,-10.224518331908044,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
427,False,"{'a': 0.75, 'e': 0.024831331052955697}",30,16,-16.491372568271274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
428,False,"{'a': 0.75, 'e': 0.0246178431331233}",20,14,9.615480472272635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.75, 'e': 0.0244061906804198}",25,13,20.79823686998873,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.75, 'e': 0.024196357914375813}",30,16,13.818850977004487,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.75, 'e': 0.023988329190194904}",35,22,22.099057602202247,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.75, 'e': 0.0237820889975871}",30,4,-22.758656078338802,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 1}",1
433,False,"{'a': 0.75, 'e': 0.023577621959612532}",20,6,23.12736717086229,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.75, 'e': 0.023374912831534877}",20,12,16.730061503744906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.75, 'e': 0.023173946499684777}",25,8,27.655190920656928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.75, 'e': 0.022974707980332992}",20,0,29.14407371457023,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
437,False,"{'a': 0.75, 'e': 0.022777182418573214}",20,11,19.624579187167022,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.75, 'e': 0.02258135508721454}",20,0,26.84057783159696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
439,False,"{'a': 0.75, 'e': 0.022387211385683392}",25,12,21.315834795570574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.75, 'e': 0.02219473683893497}",20,10,-25.103258164690484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
441,False,"{'a': 0.75, 'e': 0.022003917096373983}",20,5,7.544321332838244,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
442,False,"{'a': 0.75, 'e': 0.0218147379307847}",30,17,25.516875049256186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.75, 'e': 0.0216271852372702}",25,7,32.69503112978983,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.75, 'e': 0.021441245032200712}",30,13,5.570801015651583,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
445,False,"{'a': 0.75, 'e': 0.02125690345217106}",20,13,4.123531240541429,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.75, 'e': 0.021074146752966975}",35,11,26.776169016948128,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
447,False,"{'a': 0.75, 'e': 0.020892961308540386}",25,4,34.18608400378687,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.75, 'e': 0.02071333360999347}",25,11,25.04039344996947,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.75, 'e': 0.020535250264571453}",30,4,35.05721935633664,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
450,False,"{'a': 0.75, 'e': 0.020358697994664072}",20,2,26.008183477325094,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.75, 'e': 0.020183663636815605}",20,0,27.971987255701514,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
452,False,"{'a': 0.75, 'e': 0.02001013414074344}",25,12,24.040614290567635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.75, 'e': 0.019838096568365052}",20,8,-30.900229402425033,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
454,False,"{'a': 0.75, 'e': 0.01966753809283338}",20,12,15.33135407625571,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.75, 'e': 0.019498445997580452}",25,0,36.688193644727924,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.75, 'e': 0.019330807675369276}",30,10,-6.702857383368968,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
457,False,"{'a': 0.75, 'e': 0.019164610627353855}",20,1,33.77597375522443,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.75, 'e': 0.01899984246214732}",20,7,23.002786282373222,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.75, 'e': 0.018836490894897997}",20,5,30.347298300964802,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.75, 'e': 0.018674543746373513}",30,15,28.04572472265192,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.75, 'e': 0.018513988942052712}",20,1,28.281990736053913,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.75, 'e': 0.0183548145112254}",20,10,20.344311620053432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.75, 'e': 0.01819700858609983}",20,11,16.568337411768432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.75, 'e': 0.01804055940091786}",25,17,14.063382462625682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.75, 'e': 0.017885455291077712}",25,5,38.84017415901645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.75, 'e': 0.01773168469226428}",25,11,13.311815208384251,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.75, 'e': 0.017579236139586923}",30,21,15.583409314098128,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.75, 'e': 0.017428098266724642}",25,3,34.6184540644478,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.75, 'e': 0.017278259805078633}",20,10,10.550656201980566,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.75, 'e': 0.01712970958293213}",25,11,20.69927805708942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.75, 'e': 0.016982436524617443}",25,7,30.71476205465857,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.75, 'e': 0.016836429649690184}",20,16,5.442854429996505,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.75, 'e': 0.01669167807211058}",30,12,29.967995923185637,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.75, 'e': 0.016548170999431816}",25,12,23.148651477869326,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.75, 'e': 0.01640589773199538}",20,16,8.37772770229564,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.75, 'e': 0.016264847662133347}",35,3,43.413745951481374,"{0: 31, 1: 0, 2: 1, 3: 0, 4: 0}",1
477,False,"{'a': 0.75, 'e': 0.016125010273377406}",20,13,-28.145004827528595,"{0: 5, 1: 0, 2: 0, 3: 2, 4: 0}",1
478,False,"{'a': 0.75, 'e': 0.01598637513967483}",25,15,17.313352582517567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.75, 'e': 0.015848931924611127}",20,14,13.055216825517617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.75, 'e': 0.015712670380639334}",20,6,26.876280217655363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.75, 'e': 0.015577580348316016}",20,15,10.29665971994284,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.75, 'e': 0.015443651755543774}",25,11,-15.663453888480205,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
483,False,"{'a': 0.75, 'e': 0.015310874616820295}",20,6,12.539963782703147,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.75, 'e': 0.015179239032493835}",25,13,18.30041815724598,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.75, 'e': 0.015048735188025133}",25,11,21.395682576124933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.75, 'e': 0.01491935335325564}",20,8,16.849307541045572,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.75, 'e': 0.01479108388168207}",20,0,29.76905186512236,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
488,False,"{'a': 0.75, 'e': 0.014663917209737157}",30,16,21.578999307646264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.75, 'e': 0.014537843856076616}",25,17,17.40310375233392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.75, 'e': 0.014412854420872234}",20,16,9.54539882767372,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.75, 'e': 0.014288939585111026}",20,7,23.617413843555312,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.75, 'e': 0.014166090109900433}",25,2,36.74742496561375,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.75, 'e': 0.014044296835779475}",30,10,32.577224170463296,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.75, 'e': 0.01392355068203584}",30,18,17.602679527041285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.75, 'e': 0.013803842646028849}",20,11,14.465305571891918,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.75, 'e': 0.013685163802518217}",35,21,26.74342697892353,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.75, 'e': 0.013567505302998618}",20,8,24.43093411044005,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.75, 'e': 0.013450858375039941}",20,8,19.501519159625143,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.75, 'e': 0.01333521432163323}",20,10,21.64911657147274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.75, 'e': 0.01322056452054229}",20,10,18.957653352059758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.75, 'e': 0.013106900423660759}",30,20,19.532251700602416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.75, 'e': 0.012994213556374819}",30,23,15.687890569305718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.75, 'e': 0.012882495516931332}",20,7,23.75214846647495,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.75, 'e': 0.012771737975811423}",20,9,23.052062902868077,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.75, 'e': 0.012661932675109436}",20,16,5.7094967870859925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.75, 'e': 0.012553071427917244}",20,4,26.31950236883582,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.75, 'e': 0.012445146117713845}",20,7,21.063751164440916,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.75, 'e': 0.012338148697760206}",20,8,18.264773527832602,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.75, 'e': 0.012232071190499311}",20,6,23.55646678387391,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.75, 'e': 0.012126905686961367}",30,10,35.048851038362216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.75, 'e': 0.012022644346174125}",25,18,15.739145381861182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.75, 'e': 0.01191927939457827}",25,6,31.065427138819047,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.75, 'e': 0.011816803125447833}",20,8,21.830536478681246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.75, 'e': 0.011715207898315597}",20,12,-6.904608006315931,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
515,False,"{'a': 0.75, 'e': 0.011614486138403426}",25,17,15.957612445595009,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.75, 'e': 0.01151463033605751}",20,12,14.495272630946294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.75, 'e': 0.011415633046188456}",25,20,6.742486535564525,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.75, 'e': 0.011317486887716189}",25,2,32.53156341935532,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.75, 'e': 0.011220184543019634}",30,14,25.01355187251452,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.75, 'e': 0.01112371875739113}",20,6,23.784122329914194,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.75, 'e': 0.01102808233849552}",30,18,-17.631324433681176,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
522,False,"{'a': 0.75, 'e': 0.010933268155833913}",25,2,33.66344067661218,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.75, 'e': 0.010839269140212037}",20,6,24.601918270318833,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.75, 'e': 0.010746078283213167}",25,11,26.108714645423635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.75, 'e': 0.010653688636675625}",30,14,28.51755899906661,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.75, 'e': 0.010562093312174678}",30,12,31.50268776139713,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.75, 'e': 0.010471285480508989}",20,6,24.433061847835525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.75, 'e': 0.010381258371191426}",25,15,18.048032708639496,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.75, 'e': 0.010292005271944276}",20,12,15.374177298139369,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.75, 'e': 0.01020351952819878}",25,15,7.179856287972058,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
531,False,"{'a': 0.75, 'e': 0.01011579454259898}",30,15,26.476363978275185,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.75, 'e': 0.010028823774509837}",20,10,16.430772377263054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.75, 'e': 0.009942600739529562}",20,12,12.354307966444116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.75, 'e': 0.009857119009006158}",20,12,17.593194442822707,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.75, 'e': 0.009772372209558103}",35,17,33.91912561467657,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.75, 'e': 0.009688354022599167}",20,1,26.678702130431,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.75, 'e': 0.009605058183867303}",30,16,23.583536777324742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.75, 'e': 0.009522478482957598}",20,9,19.50874085062918,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.75, 'e': 0.009440608762859232}",25,16,14.898807609885946,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.75, 'e': 0.00935944291949642}",20,13,15.356594906767057,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.75, 'e': 0.00927897490127331}",25,13,21.412530525173967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.75, 'e': 0.009199198708622774}",20,7,22.793255296855925,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.75, 'e': 0.009120108393559097}",30,22,14.723394157059538,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.75, 'e': 0.009041698059234504}",30,20,17.242021702395252,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.75, 'e': 0.0089639618594995}",20,12,16.184563930757967,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.75, 'e': 0.008886893998466988}",25,2,33.61112216177114,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.75, 'e': 0.008810488730080142}",25,13,21.906564160067383,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.75, 'e': 0.008734740357683976}",25,0,40.92142863088514,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
549,False,"{'a': 0.75, 'e': 0.008659643233600647}",20,9,20.39966534184753,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.75, 'e': 0.008585191758708324}",25,11,19.67520107230996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.75, 'e': 0.008511380382023759}",25,10,27.523404262907697,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.75, 'e': 0.008438203600288402}",25,17,14.083339725385475,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.75, 'e': 0.008365655957558097}",25,11,16.32835448933818,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
554,False,"{'a': 0.75, 'e': 0.00829373204479628}",20,13,11.37625195994661,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.75, 'e': 0.008222426499470708}",20,10,19.88460713499093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.75, 'e': 0.008151734005153621}",25,5,32.83174390293782,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.75, 'e': 0.008081649291125368}",30,10,32.54541763187681,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.75, 'e': 0.00801216713198143}",30,10,36.652454552115564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.75, 'e': 0.007943282347242812}",20,9,16.74404970457989,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.75, 'e': 0.007874989800969808}",25,18,16.862112703044524,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.75, 'e': 0.007807284401379066}",30,14,29.929798528024158,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.75, 'e': 0.007740161100463954}",25,13,25.193526935814944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.75, 'e': 0.007673614893618188}",30,18,19.63627288555373,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.75, 'e': 0.0076076408192627}",20,9,23.70001564521909,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.75, 'e': 0.0075422339584757065}",20,13,11.677397142869939,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
