trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
418,False,"{'a': 0.75, 'e': 0.2090315434239501}",30,17,-15.280215644695371,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
419,False,"{'a': 0.75, 'e': 0.20825025399461197}",30,0,-9.872746131405322,"{0: 23, 1: 5, 2: 2, 3: 0, 4: 0}",0
420,False,"{'a': 0.75, 'e': 0.20747188476173029}",20,6,22.3112514303584,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.75, 'e': 0.20669642481059533}",20,0,31.334333517856745,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
422,False,"{'a': 0.75, 'e': 0.20592386326729287}",25,10,12.199782671005918,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.75, 'e': 0.20515418929855167}",25,0,9.155537634641144,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
424,False,"{'a': 0.75, 'e': 0.20438739211159165}",20,14,10.72629122966771,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.75, 'e': 0.2036234609539725}",30,7,44.57771359396023,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.75, 'e': 0.20286238511344287}",20,12,13.49013074760489,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.75, 'e': 0.20210415391779024}",25,1,19.55981274161534,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.75, 'e': 0.2013487567346912}",20,0,22.526487257038724,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.75, 'e': 0.20059618297156234}",25,14,23.043259997186993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.75, 'e': 0.19984642207541184}",20,8,18.55916486817139,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.75, 'e': 0.19909946353269134}",30,6,38.94643091555703,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.75, 'e': 0.19835529686914863}",25,14,-11.336477497087351,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
433,False,"{'a': 0.75, 'e': 0.19761391164968065}",30,14,-41.62738923255159,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
434,False,"{'a': 0.75, 'e': 0.1968752974781873}",25,15,17.26220689570763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.75, 'e': 0.19613944399742558}",20,13,14.783224935401835,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.75, 'e': 0.19540634088886435}",25,8,17.366165771524987,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
437,False,"{'a': 0.75, 'e': 0.19467597787253968}",25,16,-49.7524339123098,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
438,False,"{'a': 0.75, 'e': 0.1939483447069107}",20,4,1.5287410188472774,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
439,False,"{'a': 0.75, 'e': 0.1932234311887159}",25,8,-23.067852063354,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
440,False,"{'a': 0.75, 'e': 0.19250122715283022}",20,2,30.13779668135039,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.75, 'e': 0.19178172247212233}",20,8,13.749368091057992,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.75, 'e': 0.19106490705731272}",25,16,19.367307714649332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.75, 'e': 0.19035077085683222}",20,0,8.056040632130967,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
444,False,"{'a': 0.75, 'e': 0.18963930385668104}",20,0,-30.28725862110204,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
445,False,"{'a': 0.75, 'e': 0.1889304960802883}",25,13,11.550019362382091,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.75, 'e': 0.18822433758837226}",25,20,11.265786251055633,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.75, 'e': 0.18752081847880078}",20,6,-30.590198464396707,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
448,False,"{'a': 0.75, 'e': 0.1868199288864526}",30,15,26.867450993300945,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.75, 'e': 0.18612165898307895}",25,11,-30.53548703913719,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
450,False,"{'a': 0.75, 'e': 0.18542599897716572}",20,12,2.910491724951197,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.75, 'e': 0.18473293911379618}",20,6,5.581799609177865,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.75, 'e': 0.18404246967451424}",30,21,16.47264467836144,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.75, 'e': 0.18335458097718804}",20,11,17.97675780500636,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.75, 'e': 0.18266926337587433}",20,0,8.646994705199237,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
455,False,"{'a': 0.75, 'e': 0.18198650726068313}",25,14,17.409390572436823,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.75, 'e': 0.18130630305764298}",25,19,8.911509087226209,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.75, 'e': 0.18062864122856667}",25,2,23.829052416998525,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.75, 'e': 0.17995351227091758}",30,4,39.6243524909088,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.75, 'e': 0.17928090671767632}",35,2,-25.55024078343675,"{0: 28, 1: 2, 2: 2, 3: 0, 4: 1}",1
460,False,"{'a': 0.75, 'e': 0.17861081513720806}",25,0,-11.195624256676245,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
461,False,"{'a': 0.75, 'e': 0.17794322813313018}",30,18,7.954634312993739,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.75, 'e': 0.17727813634418063}",20,12,-5.051598936295703,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
463,False,"{'a': 0.75, 'e': 0.1766155304440866}",30,5,-36.50954194859318,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",1
464,False,"{'a': 0.75, 'e': 0.17595540114143368}",30,17,27.25185483978453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.75, 'e': 0.17529773917953573}",20,4,6.202309188676788,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.75, 'e': 0.1746425353363049}",25,17,-71.58900331879711,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
467,False,"{'a': 0.75, 'e': 0.17398978042412241}",25,11,-74.0980834313758,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 1}",1
468,False,"{'a': 0.75, 'e': 0.17333946528970975}",30,0,-63.57893470433627,"{0: 24, 1: 1, 2: 3, 3: 1, 4: 1}",0
469,False,"{'a': 0.75, 'e': 0.17269158081400024}",20,8,18.309123206383276,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.75, 'e': 0.1720461179120112}",20,0,18.753158813575002,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
471,False,"{'a': 0.75, 'e': 0.17140306753271653}",25,15,4.766609241326062,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.75, 'e': 0.17076242065891986}",20,0,-32.75301320181077,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
473,False,"{'a': 0.75, 'e': 0.17012416830712807}",30,18,11.647799528682182,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
474,False,"{'a': 0.75, 'e': 0.16948830152742522}",30,21,10.596974084760351,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.75, 'e': 0.16885481140334724}",25,18,6.875657067794865,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.75, 'e': 0.16822368905175672}",20,0,20.0144021083784,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
477,False,"{'a': 0.75, 'e': 0.16759492562271844}",25,11,11.252570156346401,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
478,False,"{'a': 0.75, 'e': 0.1669685122993753}",30,13,15.800359794006052,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.75, 'e': 0.16634444029782458}",20,11,5.56040729657223,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
480,False,"{'a': 0.75, 'e': 0.1657227008669949}",25,17,17.377416077396692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.75, 'e': 0.16510328528852333}",20,6,-34.054287922708426,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
482,False,"{'a': 0.75, 'e': 0.16448618487663333}",30,18,3.0344828738437277,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
483,False,"{'a': 0.75, 'e': 0.16387139097801282}",25,15,20.492130879513297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.75, 'e': 0.16325889497169288}",25,3,35.02521617637141,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.75, 'e': 0.16264868826892692}",20,10,17.572142779721293,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.75, 'e': 0.16204076231307013}",20,6,28.45913309372196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.75, 'e': 0.16143510857945956}",20,5,27.29596397249823,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.75, 'e': 0.16083171857529457}",35,13,-5.180482551226033,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
489,False,"{'a': 0.75, 'e': 0.16023058383951783}",25,13,9.725889911023636,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.75, 'e': 0.15963169594269647}",20,8,23.89048226452948,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.75, 'e': 0.15903504648690406}",25,11,16.814200814605876,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.75, 'e': 0.15844062710560278}",20,9,5.610699809429196,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
493,False,"{'a': 0.75, 'e': 0.1578484294635261}",20,8,-0.9707907254484809,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.75, 'e': 0.1572584452565619}",20,11,19.488395384509193,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.75, 'e': 0.15667066621163606}",30,15,6.57761867459223,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.75, 'e': 0.1560850840865964}",20,0,18.71884868081427,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
497,False,"{'a': 0.75, 'e': 0.15550169067009714}",20,0,-63.268516509826135,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
498,False,"{'a': 0.75, 'e': 0.1549204777814837}",20,10,8.111040222354125,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.75, 'e': 0.15434143727067812}",20,14,9.901362946992421,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.75, 'e': 0.15376456101806454}",20,13,12.992871545108985,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.75, 'e': 0.15318984093437563}",25,0,21.250156729166417,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
502,False,"{'a': 0.75, 'e': 0.15261726896057895}",30,0,-0.7142544649066132,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
503,False,"{'a': 0.75, 'e': 0.15204683706776398}",20,7,22.31594458990743,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.75, 'e': 0.15147853725702962}",20,8,23.459064285692364,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.75, 'e': 0.1509123615593719}",20,7,25.624351523115248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.75, 'e': 0.15034830203557237}",20,0,24.783071262942862,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.75, 'e': 0.14978635077608665}",30,17,24.43031329615865,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.75, 'e': 0.1492264999009336}",20,8,21.584212098024214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.75, 'e': 0.14866874155958476}",20,0,-12.109834651264505,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
510,False,"{'a': 0.75, 'e': 0.14811306793085433}",35,17,33.91863823916141,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.75, 'e': 0.14755947122278945}",25,0,-21.492000667084433,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
512,False,"{'a': 0.75, 'e': 0.14700794367256095}",20,6,-29.114594145362826,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
513,False,"{'a': 0.75, 'e': 0.14645847754635452}",25,2,27.02941798662641,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
514,False,"{'a': 0.75, 'e': 0.14591106513926222}",20,10,19.009791846448415,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.75, 'e': 0.14536569877517444}",30,14,23.148664872703055,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.75, 'e': 0.14482237080667232}",25,0,40.37348111804785,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.75, 'e': 0.14428107361492046}",20,0,31.645082325335586,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
518,False,"{'a': 0.75, 'e': 0.14374179960956007}",20,13,11.535714048349098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.75, 'e': 0.1432045412286026}",25,15,21.17224914806065,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.75, 'e': 0.14266929093832365}",30,12,24.114490747175548,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.75, 'e': 0.14213604123315735}",25,0,28.214339605422218,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
522,False,"{'a': 0.75, 'e': 0.14160478463559106}",25,12,2.1507907062927885,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
523,False,"{'a': 0.75, 'e': 0.1410755136960606}",25,0,-4.26049486818546,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
524,False,"{'a': 0.75, 'e': 0.14054822099284578}",20,11,16.332529320355885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.75, 'e': 0.14002289913196625}",25,13,20.491632748179118,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.75, 'e': 0.13949954074707785}",25,13,10.842977299794391,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
527,False,"{'a': 0.75, 'e': 0.13897813849936938}",35,15,26.04715544127668,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
528,False,"{'a': 0.75, 'e': 0.13845868507745962}",20,8,21.111138403724954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.75, 'e': 0.13794117319729482}",25,0,-2.765425452055559,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
530,False,"{'a': 0.75, 'e': 0.1374255956020466}",20,15,8.555327446397602,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.75, 'e': 0.13691194506201007}",30,8,-57.697820837893914,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
532,False,"{'a': 0.75, 'e': 0.13640021437450267}",20,8,23.981898730217527,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.75, 'e': 0.13589039636376293}",20,15,2.840611043178706,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.75, 'e': 0.13538248388085}",25,0,35.59668074812981,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
535,False,"{'a': 0.75, 'e': 0.13487646980354337}",20,13,12.138956590441621,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.75, 'e': 0.13437234703624298}",25,13,20.266498866918447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.75, 'e': 0.13387010850986972}",25,10,25.33176676037431,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.75, 'e': 0.1333697471817663}",25,14,19.64824811544506,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.75, 'e': 0.13287125603559857}",30,7,40.202442749474166,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.75, 'e': 0.13237462808125702}",30,14,14.020811248434681,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
541,False,"{'a': 0.75, 'e': 0.1318798563547588}",20,12,2.295259719534691,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.75, 'e': 0.13138693391815012}",25,0,1.8108501632712655,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
543,False,"{'a': 0.75, 'e': 0.1308958538594089}",20,8,21.052198052651292,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.75, 'e': 0.1304066092923479}",20,3,-5.489230739986479,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
545,False,"{'a': 0.75, 'e': 0.12991919335651805}",25,3,-24.106530173629086,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
546,False,"{'a': 0.75, 'e': 0.12943359921711242}",20,0,3.127891255336614,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
547,False,"{'a': 0.75, 'e': 0.1289498200648702}",20,7,-19.194595626493626,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
548,False,"{'a': 0.75, 'e': 0.1284678491159814}",20,6,14.070576286297458,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
549,False,"{'a': 0.75, 'e': 0.12798767961199148}",20,6,1.0120441834346523,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
550,False,"{'a': 0.75, 'e': 0.12750930481970685}",25,6,35.53445591716104,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.75, 'e': 0.12703271803110028}",20,6,11.871143695810787,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
552,False,"{'a': 0.75, 'e': 0.1265579125632169}",30,10,11.039315681415074,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
553,False,"{'a': 0.75, 'e': 0.12608488175808047}",25,10,28.061637338322463,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.75, 'e': 0.12561361898259998}",25,6,4.687785678789082,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
555,False,"{'a': 0.75, 'e': 0.12514411762847674}",20,0,30.889654726531184,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
556,False,"{'a': 0.75, 'e': 0.12467637111211162}",30,10,28.480425981221423,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
557,False,"{'a': 0.75, 'e': 0.12421037287451275}",25,17,13.732143024855064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.75, 'e': 0.12374611638120359}",20,3,10.690105460132868,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
559,False,"{'a': 0.75, 'e': 0.12328359512213123}",20,7,18.17482959425734,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
560,False,"{'a': 0.75, 'e': 0.1228228026115752}",20,9,-24.443722337785292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
561,False,"{'a': 0.75, 'e': 0.12236373238805642}",20,8,20.126949205610778,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.75, 'e': 0.12190637801424666}",35,23,22.63569361564718,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.75, 'e': 0.12145073307687823}",25,11,1.959948217242543,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
564,False,"{'a': 0.75, 'e': 0.12099679118665412}",20,0,-16.110780017758742,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
565,False,"{'a': 0.75, 'e': 0.1205445459781583}",25,10,29.339898789037857,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.75, 'e': 0.12009399110976655}",25,7,-18.428789349796823,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
567,False,"{'a': 0.75, 'e': 0.11964512026355752}",25,0,12.392240688319456,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
568,False,"{'a': 0.75, 'e': 0.11919792714522408}",25,0,22.384943051168282,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
569,False,"{'a': 0.75, 'e': 0.11875240548398512}",30,21,15.023259788846158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.75, 'e': 0.1183085490324976}",30,11,-8.285627927733648,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
571,False,"{'a': 0.75, 'e': 0.11786635156676893}",20,6,2.883927022923139,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
572,False,"{'a': 0.75, 'e': 0.11742580688606971}",30,20,21.183111746299957,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.75, 'e': 0.11698690881284678}",20,6,21.965298685000267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.75, 'e': 0.11654965119263658}",20,6,10.914948421002709,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
575,False,"{'a': 0.75, 'e': 0.11611402789397886}",20,0,17.75213049488509,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
576,False,"{'a': 0.75, 'e': 0.11568003280833072}",25,16,15.83540119939332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.75, 'e': 0.11524765984998092}",20,8,-16.494445331020604,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
578,False,"{'a': 0.75, 'e': 0.11481690295596456}",20,8,-23.886046227136227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
579,False,"{'a': 0.75, 'e': 0.11438775608597804}",30,17,-16.797546621664125,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
580,False,"{'a': 0.75, 'e': 0.11396021322229441}",30,16,24.41950134374802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.75, 'e': 0.11353426836967893}",25,2,6.601064393018388,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
582,False,"{'a': 0.75, 'e': 0.11310991555530504}",20,4,10.418771152014791,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.75, 'e': 0.11268714882867059}",30,18,21.75466438463199,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.75, 'e': 0.11226596226151439}",30,2,29.703282969030298,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
585,False,"{'a': 0.75, 'e': 0.11184634994773311}",20,6,13.832576622984483,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
586,False,"{'a': 0.75, 'e': 0.11142830600329842}",20,0,21.185805730636773,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
587,False,"{'a': 0.75, 'e': 0.11101182456617452}",30,16,28.608048667075586,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.75, 'e': 0.11059689979623592}",20,6,24.67132549143337,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.75, 'e': 0.11018352587518555}",30,16,20.88024076231421,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.75, 'e': 0.10977169700647317}",30,18,25.692733629994382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.75, 'e': 0.10936140741521409}",25,13,22.22683198299178,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.75, 'e': 0.10895265134810819}",25,0,24.18591028178856,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
593,False,"{'a': 0.75, 'e': 0.10854542307335927}",30,15,26.88055003718029,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.75, 'e': 0.1081397168805946}",35,23,25.979402997855892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.75, 'e': 0.10773552708078495}",30,8,21.87357308317822,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
596,False,"{'a': 0.75, 'e': 0.10733284800616473}",20,9,19.009655397997797,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.75, 'e': 0.10693167401015258}",25,8,30.076094954011126,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.75, 'e': 0.10653199946727211}",35,0,1.8457711444563742,"{0: 33, 1: 0, 2: 0, 3: 1, 4: 1}",0
599,False,"{'a': 0.75, 'e': 0.10613381877307311}",25,0,13.983942261312242,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
600,False,"{'a': 0.75, 'e': 0.10573712634405288}",25,8,7.750949832634363,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
601,False,"{'a': 0.75, 'e': 0.10534191661757801}",25,8,28.371809684047236,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.75, 'e': 0.1049481840518063}",20,15,6.717259821238603,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
