trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
366,False,"{'a': 0.75, 'e': 0.7663502936361352}",25,5,-11.616883306125873,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",1
367,False,"{'a': 0.75, 'e': 0.765127683396837}",20,7,-41.47775799102914,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 0}",1
368,False,"{'a': 0.75, 'e': 0.7639023082283811}",20,3,-78.15780478771343,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
369,False,"{'a': 0.75, 'e': 0.7626741725588854}",25,10,-11.273500678683837,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
370,False,"{'a': 0.75, 'e': 0.761443280826443}",20,0,-49.263000483654515,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
371,False,"{'a': 0.75, 'e': 0.7602096374791071}",25,9,-106.3336977772336,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 2}",1
372,False,"{'a': 0.75, 'e': 0.7589732469748739}",25,3,-52.27382932355818,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 0}",1
373,False,"{'a': 0.75, 'e': 0.7577341137816673}",25,0,-68.11966092249892,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
374,False,"{'a': 0.75, 'e': 0.7564922423773223}",20,9,-68.03391098298711,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
375,False,"{'a': 0.75, 'e': 0.7552476372495689}",25,9,-98.1719346771102,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 2}",1
376,False,"{'a': 0.75, 'e': 0.7540003028960157}",25,0,-74.89475845966945,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
377,False,"{'a': 0.75, 'e': 0.7527502438241344}",25,16,-50.762627994292544,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
378,False,"{'a': 0.75, 'e': 0.7514974645512423}",20,0,-102.41822433400571,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0
379,False,"{'a': 0.75, 'e': 0.7502419696044872}",20,0,-26.843859960615674,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
380,False,"{'a': 0.75, 'e': 0.7489837635208302}",25,7,-2.409890537123555,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
381,False,"{'a': 0.75, 'e': 0.7477228508470297}",20,0,-158.1897741895191,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
382,False,"{'a': 0.75, 'e': 0.7464592361396247}",20,0,-52.943048456555886,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
383,False,"{'a': 0.75, 'e': 0.7451929239649187}",20,0,-10.653670635841102,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
384,False,"{'a': 0.75, 'e': 0.7439239188989628}",20,0,-94.33376822083302,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
385,False,"{'a': 0.75, 'e': 0.7426522255275396}",30,0,-179.9678993732749,"{0: 14, 1: 7, 2: 6, 3: 1, 4: 2}",0
386,False,"{'a': 0.75, 'e': 0.7413778484461462}",25,0,-114.46795073256362,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
387,False,"{'a': 0.75, 'e': 0.7401007922599777}",35,23,9.107833821997719,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.75, 'e': 0.7388210615839109}",30,0,-77.5247816813853,"{0: 21, 1: 0, 2: 8, 3: 1, 4: 0}",0
389,False,"{'a': 0.75, 'e': 0.7375386610424872}",25,0,-111.46726314666378,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
390,False,"{'a': 0.75, 'e': 0.736253595269896}",20,0,-93.69268082114897,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
391,False,"{'a': 0.75, 'e': 0.7349658689099581}",20,8,-7.662043251561341,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
392,False,"{'a': 0.75, 'e': 0.7336754866161088}",25,0,-47.6375446119093,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
393,False,"{'a': 0.75, 'e': 0.7323824530513809}",20,0,-23.9291330458597,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
394,False,"{'a': 0.75, 'e': 0.7310867728883886}",35,0,-103.09358946903129,"{0: 26, 1: 2, 2: 5, 3: 0, 4: 2}",0
395,False,"{'a': 0.75, 'e': 0.7297884508093095}",20,0,-55.69262231271021,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
396,False,"{'a': 0.75, 'e': 0.7284874915058684}",25,0,-6.386582862594041,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
397,False,"{'a': 0.75, 'e': 0.7271838996793205}",20,0,-111.57150421905627,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
398,False,"{'a': 0.75, 'e': 0.7258776800404335}",20,8,-56.42625671605641,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 1}",1
399,False,"{'a': 0.75, 'e': 0.7245688373094719}",20,0,-39.85548083491501,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
400,False,"{'a': 0.75, 'e': 0.7232573762161786}",20,0,-119.63864173754614,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
401,False,"{'a': 0.75, 'e': 0.7219433014997588}",25,0,-36.447407645766965,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
402,False,"{'a': 0.75, 'e': 0.7206266179088624}",20,11,-71.42978732386554,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 1}",1
403,False,"{'a': 0.75, 'e': 0.719307330201567}",25,13,-42.522843784542054,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
404,False,"{'a': 0.75, 'e': 0.7179854431453605}",25,0,-109.54114862730438,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
405,False,"{'a': 0.75, 'e': 0.7166609615171242}",25,14,-19.364731981635174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
406,False,"{'a': 0.75, 'e': 0.7153338901031152}",30,0,-132.86005876726597,"{0: 19, 1: 0, 2: 8, 3: 2, 4: 1}",0
407,False,"{'a': 0.75, 'e': 0.7140042336989495}",25,0,-47.50310806688339,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
408,False,"{'a': 0.75, 'e': 0.7126719971095841}",20,0,-1.4702030285408756,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
409,False,"{'a': 0.75, 'e': 0.7113371851493002}",20,0,-83.16154399393352,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
410,False,"{'a': 0.75, 'e': 0.7099998026416857}",25,0,-128.15709243190426,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
411,False,"{'a': 0.75, 'e': 0.7086598544196173}",30,17,-46.556876140184116,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
412,False,"{'a': 0.75, 'e': 0.7073173453252436}",20,4,-37.41669016858983,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
413,False,"{'a': 0.75, 'e': 0.7059722802099674}",25,0,-69.7839107772399,"{0: 18, 1: 3, 2: 1, 3: 3, 4: 0}",0
414,False,"{'a': 0.75, 'e': 0.7046246639344281}",20,0,-45.68094275278681,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
415,False,"{'a': 0.75, 'e': 0.7032745013684841}",25,10,-93.15535005834295,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 2}",1
416,False,"{'a': 0.75, 'e': 0.7019217973911954}",20,0,-63.012555698709534,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
417,False,"{'a': 0.75, 'e': 0.7005665568908058}",20,0,-103.31320678615799,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
418,False,"{'a': 0.75, 'e': 0.6992087847647253}",20,14,3.280951664496318,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.75, 'e': 0.6978484859195124}",20,0,-16.242068316497118,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
420,False,"{'a': 0.75, 'e': 0.6964856652708564}",20,2,-86.57673372304332,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
421,False,"{'a': 0.75, 'e': 0.6951203277435597}",30,0,-143.8814367817804,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
422,False,"{'a': 0.75, 'e': 0.6937524782715194}",30,0,-176.08348643487076,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 4}",0
423,False,"{'a': 0.75, 'e': 0.6923821217977107}",20,0,-76.83365876582198,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
424,False,"{'a': 0.75, 'e': 0.6910092632741678}",20,0,-37.03351814105426,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
425,False,"{'a': 0.75, 'e': 0.6896339076619666}",20,3,2.1421692957262577,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
426,False,"{'a': 0.75, 'e': 0.688256059931207}",20,2,-78.17635278518266,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
427,False,"{'a': 0.75, 'e': 0.6868757250609941}",25,0,-97.05928208478768,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
428,False,"{'a': 0.75, 'e': 0.6854929080394212}",30,8,-29.75933626440818,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
429,False,"{'a': 0.75, 'e': 0.6841076138635509}",25,0,-129.13171774283555,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
430,False,"{'a': 0.75, 'e': 0.6827198475393979}",20,0,-97.89219067081473,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 2}",0
431,False,"{'a': 0.75, 'e': 0.6813296140819102}",30,0,-32.64483175691585,"{0: 24, 1: 4, 2: 1, 3: 0, 4: 1}",0
432,False,"{'a': 0.75, 'e': 0.6799369185149512}",20,2,-21.139102945370663,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
433,False,"{'a': 0.75, 'e': 0.6785417658712818}",30,12,-38.338112262950304,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
434,False,"{'a': 0.75, 'e': 0.6771441611925416}",30,1,-52.960782786296804,"{0: 24, 1: 2, 2: 1, 3: 1, 4: 1}",1
435,False,"{'a': 0.75, 'e': 0.6757441095292316}",20,12,-8.122449974606495,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
436,False,"{'a': 0.75, 'e': 0.6743416159406951}",20,0,-113.10658456473793,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
437,False,"{'a': 0.75, 'e': 0.6729366854950997}",20,7,-24.992021641208467,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
438,False,"{'a': 0.75, 'e': 0.6715293232694192}",20,11,-9.854599657296216,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
439,False,"{'a': 0.75, 'e': 0.670119534349415}",20,0,-68.15322527222521,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
440,False,"{'a': 0.75, 'e': 0.6687073238296178}",25,5,-23.51466814746119,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
441,False,"{'a': 0.75, 'e': 0.6672926968133094}",25,2,-74.52945673547408,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 1}",1
442,False,"{'a': 0.75, 'e': 0.6658756584125036}",30,20,-28.623215573718966,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
443,False,"{'a': 0.75, 'e': 0.6644562137479287}",30,5,-56.31975083415635,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",1
444,False,"{'a': 0.75, 'e': 0.663034367949008}",20,3,-6.300650977753561,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
445,False,"{'a': 0.75, 'e': 0.6616101261538422}",30,10,5.886614564531438,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
446,False,"{'a': 0.75, 'e': 0.6601834935091899}",30,0,-56.8561846517327,"{0: 22, 1: 4, 2: 2, 3: 2, 4: 0}",0
447,False,"{'a': 0.75, 'e': 0.6587544751704499}",30,8,-8.58235081024334,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
448,False,"{'a': 0.75, 'e': 0.6573230763016419}",30,0,-74.83316847141057,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
449,False,"{'a': 0.75, 'e': 0.6558893020753881}",20,0,-67.8488130901105,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
450,False,"{'a': 0.75, 'e': 0.6544531576728945}",25,0,-102.30152169312281,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
451,False,"{'a': 0.75, 'e': 0.6530146482839323}",30,0,-40.93064184843558,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
452,False,"{'a': 0.75, 'e': 0.6515737791068188}",20,0,-79.73336095630114,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
453,False,"{'a': 0.75, 'e': 0.650130555348399}",35,12,-59.35101296402612,"{0: 16, 1: 4, 2: 2, 3: 0, 4: 1}",1
454,False,"{'a': 0.75, 'e': 0.6486849822240266}",30,4,-29.038559184766783,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 0}",1
455,False,"{'a': 0.75, 'e': 0.647237064957545}",30,0,-204.57010834124662,"{0: 20, 1: 0, 2: 5, 3: 1, 4: 4}",0
456,False,"{'a': 0.75, 'e': 0.6457868087812686}",25,0,-27.310903667224682,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
457,False,"{'a': 0.75, 'e': 0.6443342189359642}",30,1,-71.21326276384501,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 1}",1
458,False,"{'a': 0.75, 'e': 0.6428793006708313}",25,0,-60.28809481358079,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
459,False,"{'a': 0.75, 'e': 0.641422059243484}",20,0,-113.99852123238865,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
460,False,"{'a': 0.75, 'e': 0.6399624999199313}",25,14,2.549256091755504,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
461,False,"{'a': 0.75, 'e': 0.6385006279745583}",25,0,-4.1952029302973886,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
462,False,"{'a': 0.75, 'e': 0.6370364486901073}",25,0,-56.880366168756034,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
463,False,"{'a': 0.75, 'e': 0.6355699673576587}",20,15,3.7886444563319834,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.75, 'e': 0.6341011892766115}",20,5,-0.22063152962566424,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
465,False,"{'a': 0.75, 'e': 0.6326301197546647}",25,0,-75.45805778723303,"{0: 20, 1: 0, 2: 2, 3: 2, 4: 1}",0
466,False,"{'a': 0.75, 'e': 0.6311567641077975}",30,0,-71.68271340458892,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
467,False,"{'a': 0.75, 'e': 0.629681127660251}",25,0,-80.92726367373798,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
468,False,"{'a': 0.75, 'e': 0.6282032157445078}",25,15,6.4005331617695544,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.75, 'e': 0.6267230337012736}",30,14,-31.23266298842041,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
470,False,"{'a': 0.75, 'e': 0.6252405868794575}",30,0,-93.52577791294763,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
471,False,"{'a': 0.75, 'e': 0.6237558806361531}",20,0,-67.98188438622722,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
472,False,"{'a': 0.75, 'e': 0.6222689203366183}",25,13,-10.958575940445701,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
473,False,"{'a': 0.75, 'e': 0.620779711354257}",25,0,-13.961825673290072,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
474,False,"{'a': 0.75, 'e': 0.6192882590705988}",35,0,-89.60573024669087,"{0: 24, 1: 3, 2: 7, 3: 0, 4: 1}",0
475,False,"{'a': 0.75, 'e': 0.61779456887528}",25,0,-93.498337921044,"{0: 19, 1: 0, 2: 2, 3: 3, 4: 1}",0
476,False,"{'a': 0.75, 'e': 0.6162986461660238}",30,5,-27.634975064491364,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",1
477,False,"{'a': 0.75, 'e': 0.6148004963486213}",20,0,14.95128453020861,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
478,False,"{'a': 0.75, 'e': 0.6133001248369117}",20,7,-28.288501358674157,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 0}",1
479,False,"{'a': 0.75, 'e': 0.6117975370527621}",20,0,-92.88532125215553,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
480,False,"{'a': 0.75, 'e': 0.6102927384260493}",25,10,23.487448360687168,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.75, 'e': 0.6087857343946388}",20,13,11.031611959324206,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.75, 'e': 0.6072765304043661}",20,6,16.177926955899537,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
483,False,"{'a': 0.75, 'e': 0.6057651319090165}",30,0,-79.94253339199429,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
484,False,"{'a': 0.75, 'e': 0.6042515443703053}",20,0,-28.461855268329508,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
485,False,"{'a': 0.75, 'e': 0.6027357732578589}",30,0,-44.173392015795905,"{0: 24, 1: 3, 2: 0, 3: 3, 4: 0}",0
486,False,"{'a': 0.75, 'e': 0.601217824049194}",20,0,-92.89146144571652,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
487,False,"{'a': 0.75, 'e': 0.5996977022296983}",20,0,-46.93469925165625,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
488,False,"{'a': 0.75, 'e': 0.5981754132926107}",20,0,6.645579863828668,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
489,False,"{'a': 0.75, 'e': 0.5966509627390014}",25,0,-87.57552261030698,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
490,False,"{'a': 0.75, 'e': 0.5951243560777519}",20,1,-60.94052107557817,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 1}",1
491,False,"{'a': 0.75, 'e': 0.5935955988255353}",25,15,6.615054209884464,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.75, 'e': 0.5920646965067962}",25,0,-70.58617856745138,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
493,False,"{'a': 0.75, 'e': 0.5905316546537308}",25,0,-77.25403260213994,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
494,False,"{'a': 0.75, 'e': 0.5889964788062668}",20,0,-40.16716410426467,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
495,False,"{'a': 0.75, 'e': 0.5874591745120437}",30,24,9.696511751612189,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.75, 'e': 0.5859197473263923}",20,0,-136.62145342521194,"{0: 10, 1: 3, 2: 5, 3: 0, 4: 2}",0
497,False,"{'a': 0.75, 'e': 0.5843782028123151}",20,0,-61.89579507005348,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
498,False,"{'a': 0.75, 'e': 0.5828345465404657}",35,27,1.7762515532338865,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.75, 'e': 0.5812887840891291}",20,6,-28.1983231692317,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
500,False,"{'a': 0.75, 'e': 0.5797409210442013}",25,14,-0.40641308455840974,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
501,False,"{'a': 0.75, 'e': 0.5781909629991692}",25,0,-192.1174757327897,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 4}",0
502,False,"{'a': 0.75, 'e': 0.5766389155550902}",35,11,-7.576367994972385,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
503,False,"{'a': 0.75, 'e': 0.5750847843205724}",20,0,-21.41967098072979,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
504,False,"{'a': 0.75, 'e': 0.5735285749117541}",20,0,-41.46258504789768,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
505,False,"{'a': 0.75, 'e': 0.5719702929522832}",25,0,-146.18129268319925,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",1
506,False,"{'a': 0.75, 'e': 0.570409944073297}",30,0,-47.58875694262116,"{0: 25, 1: 1, 2: 2, 3: 1, 4: 1}",0
507,False,"{'a': 0.75, 'e': 0.5688475339134027}",30,4,-53.26765844310303,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 1}",1
508,False,"{'a': 0.75, 'e': 0.5672830681186555}",25,1,-83.48565554425572,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 2}",1
509,False,"{'a': 0.75, 'e': 0.5657165523425394}",25,0,-45.15815035172166,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
510,False,"{'a': 0.75, 'e': 0.5641479922459465}",30,0,-63.562866984099905,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
511,False,"{'a': 0.75, 'e': 0.5625773934971562}",25,0,-11.532094701640162,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
512,False,"{'a': 0.75, 'e': 0.5610047617718149}",25,0,-122.20259450611212,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
513,False,"{'a': 0.75, 'e': 0.5594301027529159}",30,9,8.520725515321935,"{0: 18, 1: 2, 2: 1, 3: 0, 4: 0}",1
514,False,"{'a': 0.75, 'e': 0.5578534221307782}",20,0,-46.41796109858497,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
515,False,"{'a': 0.75, 'e': 0.5562747256030262}",20,0,4.930666563187759,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
516,False,"{'a': 0.75, 'e': 0.5546940188745692}",20,15,11.06826203162259,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.75, 'e': 0.5531113076575808}",20,0,-82.83092075846307,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
518,False,"{'a': 0.75, 'e': 0.5515265976714782}",20,6,-13.362068364507692,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
519,False,"{'a': 0.75, 'e': 0.5499398946429013}",25,14,-12.526716472654583,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
520,False,"{'a': 0.75, 'e': 0.5483512043056926}",25,0,-47.85510826585405,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
521,False,"{'a': 0.75, 'e': 0.5467605324008757}",20,0,-34.585963160285246,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
522,False,"{'a': 0.75, 'e': 0.5451678846766355}",20,0,15.806759060170117,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.75, 'e': 0.5435732668882962}",20,0,-98.571201877939,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
524,False,"{'a': 0.75, 'e': 0.5419766847983016}",20,0,-15.307377814059379,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
525,False,"{'a': 0.75, 'e': 0.5403781441761938}",20,2,-16.020472181046696,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 0}",1
526,False,"{'a': 0.75, 'e': 0.5387776507985925}",20,0,-81.41923207772689,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
527,False,"{'a': 0.75, 'e': 0.5371752104491739}",20,0,-32.280464465284474,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
528,False,"{'a': 0.75, 'e': 0.5355708289186498}",30,8,-6.842897887350436,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
529,False,"{'a': 0.75, 'e': 0.5339645120047473}",20,0,-47.289700582132426,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
530,False,"{'a': 0.75, 'e': 0.5323562655121867}",20,0,-91.10203231983054,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
531,False,"{'a': 0.75, 'e': 0.5307460952526618}",25,0,-39.65011442925157,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
532,False,"{'a': 0.75, 'e': 0.5291340070448182}",20,0,-9.199117678248337,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
533,False,"{'a': 0.75, 'e': 0.5275200067142317}",25,16,8.221601211794306,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.75, 'e': 0.525904100093389}",25,17,15.843222557699296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.75, 'e': 0.5242862930216642}",20,5,-90.6777366954293,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 2}",1
536,False,"{'a': 0.75, 'e': 0.5226665913453005}",30,0,-55.53473678968301,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
537,False,"{'a': 0.75, 'e': 0.5210450009173863}",20,14,2.1484777742092316,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.75, 'e': 0.5194215275978362}",20,13,-21.57866495590757,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
539,False,"{'a': 0.75, 'e': 0.5177961772533685}",25,12,16.45370778424519,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.75, 'e': 0.5161689557574848}",25,0,-107.15048495679646,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
541,False,"{'a': 0.75, 'e': 0.5145398689904481}",30,16,8.561992215150696,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
542,False,"{'a': 0.75, 'e': 0.5129089228392625}",20,9,-34.1177468360339,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
543,False,"{'a': 0.75, 'e': 0.5112761231976504}",25,20,7.845261800523138,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.75, 'e': 0.5096414759660332}",20,0,13.219756774777853,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
545,False,"{'a': 0.75, 'e': 0.5080049870515078}",25,9,9.468764679633544,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
546,False,"{'a': 0.75, 'e': 0.5063666623678273}",20,0,-82.79274425833249,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
547,False,"{'a': 0.75, 'e': 0.5047265078353781}",25,11,11.36076446752525,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
548,False,"{'a': 0.75, 'e': 0.5030845293811593}",25,0,-60.171529870705434,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
549,False,"{'a': 0.75, 'e': 0.5014407329387615}",20,5,11.46682467672357,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
