trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
496,False,"{'a': 0.75, 'e': 0.0840391923963452}",20,10,20.89227290178745,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.75, 'e': 0.0836206399568839}",20,11,4.412036868640786,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
498,False,"{'a': 0.75, 'e': 0.08320417209414906}",20,13,13.292902905157453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.75, 'e': 0.0827897784260243}",20,12,13.448635236949762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.75, 'e': 0.08237744862210081}",30,24,13.214037527017098,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.75, 'e': 0.0819671724034198}",20,16,7.56163453238309,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.75, 'e': 0.08155893954221624}",35,15,33.809117205881954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.75, 'e': 0.08115273986166391}",20,12,15.857012923573222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.75, 'e': 0.0807485632356217}",30,8,13.198844907415173,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
505,False,"{'a': 0.75, 'e': 0.08034639958838115}",25,2,34.31932985017115,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.75, 'e': 0.07994623889441532}",25,15,2.780020983959977,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
507,False,"{'a': 0.75, 'e': 0.07954807117812884}",20,14,11.544588852947816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.75, 'e': 0.07915188651360922}",25,8,18.40439698392476,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
509,False,"{'a': 0.75, 'e': 0.07875767502437939}",20,6,28.253927681529593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.75, 'e': 0.07836542688315157}",35,14,34.24590344303613,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.75, 'e': 0.07797513231158218}",20,5,25.753368840292076,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.75, 'e': 0.07758678158002816}",25,12,24.550352825160648,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.75, 'e': 0.07720036500730436}",25,8,23.24966880797443,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.75, 'e': 0.07681587296044225}",25,7,9.898221440411698,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
515,False,"{'a': 0.75, 'e': 0.07643329585444973}",20,8,24.634291765642566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.75, 'e': 0.07605262415207223}",35,23,21.613391486155805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.75, 'e': 0.07567384836355492}",30,12,32.56507351177595,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.75, 'e': 0.07529695904640618}",20,11,20.954386699402725,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.75, 'e': 0.07492194680516216}",20,0,29.010913809235753,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
520,False,"{'a': 0.75, 'e': 0.0745488022911526}",30,18,13.711367761909859,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
521,False,"{'a': 0.75, 'e': 0.07417751620226776}",25,0,36.556152642425005,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
522,False,"{'a': 0.75, 'e': 0.07380807928272652}",25,11,19.89003541611964,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
523,False,"{'a': 0.75, 'e': 0.07344048232284568}",25,19,6.5086138687192125,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.75, 'e': 0.07307471615881031}",20,12,-25.71843347712627,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
525,False,"{'a': 0.75, 'e': 0.07271077167244537}",25,9,29.009203366528286,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.75, 'e': 0.07234863979098836}",20,0,17.477117772714166,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
527,False,"{'a': 0.75, 'e': 0.07198831148686319}",20,0,30.485889669853904,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
528,False,"{'a': 0.75, 'e': 0.07162977777745505}",30,18,23.537017303644326,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.75, 'e': 0.07127302972488657}",30,16,26.377865292431355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.75, 'e': 0.07091805843579496}",35,23,19.930511174103014,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.75, 'e': 0.07056485506111032}",20,8,20.95655664880487,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.75, 'e': 0.07021341079583505}",20,0,29.420739218205746,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
533,False,"{'a': 0.75, 'e': 0.06986371687882434}",20,10,6.622018759117324,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
534,False,"{'a': 0.75, 'e': 0.06951576459256775}",20,6,25.787792332741066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.75, 'e': 0.06916954526297193}",25,11,16.896015844840495,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.75, 'e': 0.06882505025914436}",35,22,20.333730591503553,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.75, 'e': 0.06848227099317816}",25,18,11.575757655185068,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.75, 'e': 0.06814119891993807}",20,14,9.50112339908591,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.75, 'e': 0.06780182553684737}",25,14,20.778961111181747,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.75, 'e': 0.06746414238367596}",20,11,7.781628793047724,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.75, 'e': 0.06712814104232942}",20,15,2.545137179364325,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.75, 'e': 0.06679381313663918}",30,13,28.252620863029296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.75, 'e': 0.0664611503321537}",25,16,12.816330864016095,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.75, 'e': 0.06613014433593073}",25,0,28.688720815932157,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
545,False,"{'a': 0.75, 'e': 0.0658007868963305}",20,16,8.583088408204055,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.75, 'e': 0.06547306980281009}",20,4,-14.716203331002575,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
547,False,"{'a': 0.75, 'e': 0.06514698488571874}",20,0,27.43522820333464,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
548,False,"{'a': 0.75, 'e': 0.06482252401609416}",25,9,25.68513274276848,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.75, 'e': 0.06449967910545988}",30,15,-17.115331732685572,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
550,False,"{'a': 0.75, 'e': 0.06417844210562366}",25,14,23.152747615842234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.75, 'e': 0.06385880500847681}",25,13,23.063319995329664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.75, 'e': 0.06354075984579455}",30,13,-9.370857925386204,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
553,False,"{'a': 0.75, 'e': 0.06322429868903742}",20,14,12.941241653504957,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.75, 'e': 0.06290941364915362}",20,15,11.110694410564953,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.75, 'e': 0.06259609687638228}",30,18,20.196580952245696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.75, 'e': 0.062284340560057834}",20,10,-4.642488631050627,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
557,False,"{'a': 0.75, 'e': 0.061974136928415316}",25,16,2.5344842815662822,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
558,False,"{'a': 0.75, 'e': 0.06166547824839658}",20,7,20.88980112081635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.75, 'e': 0.06135835682545753}",25,11,-19.664936520714154,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
560,False,"{'a': 0.75, 'e': 0.06105276500337633}",20,15,9.328693037033311,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.75, 'e': 0.060748695164062505}",20,9,20.684084814019,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.75, 'e': 0.06044613972736706}",20,9,15.963402202609972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.75, 'e': 0.06014509115089349}",30,12,28.906940147912756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.75, 'e': 0.05984554192980979}",20,12,15.472359143477917,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.75, 'e': 0.05954748459666132}",30,17,23.78542062609185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.75, 'e': 0.059250911721184706}",25,19,6.274420451860011,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.75, 'e': 0.058955815910122555}",25,10,14.60899721793507,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
568,False,"{'a': 0.75, 'e': 0.05866218980703918}",30,17,25.159876114043747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.75, 'e': 0.058370026092137206}",20,14,10.498704666210626,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.75, 'e': 0.0580793174820751}",20,2,23.57344896892314,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.75, 'e': 0.05779005672978559}",20,0,27.419233523949043,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
572,False,"{'a': 0.75, 'e': 0.057502236624295024}",25,14,-42.89316329455133,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
573,False,"{'a': 0.75, 'e': 0.05721584999054358}",20,9,18.1624245354043,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.75, 'e': 0.05693088968920642}",20,14,10.494341910338834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.75, 'e': 0.05664734861651573}",20,14,11.524891343655696,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.75, 'e': 0.05636521970408358}",20,5,25.250247631240505,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.75, 'e': 0.05608449591872576}",20,4,21.22946763478394,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.75, 'e': 0.05580517026228644}",30,12,9.968918112542177,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
579,False,"{'a': 0.75, 'e': 0.05552723577146369}",20,0,-7.7665443266933805,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
580,False,"{'a': 0.75, 'e': 0.05525068551763594}",20,16,8.407213562509483,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.75, 'e': 0.0549755126066892}",25,12,-0.08969955328322743,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
582,False,"{'a': 0.75, 'e': 0.054701710178845245}",25,0,36.929959664564805,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
583,False,"{'a': 0.75, 'e': 0.05442927140849057}",25,14,22.976083829075357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.75, 'e': 0.054158189504006256}",20,6,-0.5269096343223081,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
585,False,"{'a': 0.75, 'e': 0.05388845770759867}",20,8,19.259612097473923,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.75, 'e': 0.053620069295130975}",20,0,-12.510890350633003,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
587,False,"{'a': 0.75, 'e': 0.05335301757595552}",20,5,27.771267800838615,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.75, 'e': 0.05308729589274705}",20,10,17.364382978359824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.75, 'e': 0.05282289762133673}",20,0,32.866274893873246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
590,False,"{'a': 0.75, 'e': 0.05255981617054704}",25,7,31.020828140000237,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.75, 'e': 0.052298044982027427}",25,15,8.045566335742269,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.75, 'e': 0.05203757753009085}",25,14,18.896955708237783,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.75, 'e': 0.05177840732155106}",20,0,31.03668341880861,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.75, 'e': 0.05152052789556079}",20,13,12.664115881105571,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.75, 'e': 0.05126393282345062}",30,16,-5.580474482475875,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
596,False,"{'a': 0.75, 'e': 0.05100861570856877}",25,13,22.08861782222555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.75, 'e': 0.05075457018612163}",20,15,9.088474271670435,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.75, 'e': 0.05050178992301507}",30,20,18.556669285583975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.75, 'e': 0.05025026861769659}",30,12,26.508694418694635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.75, 'e': 0.0499999999999982}",20,15,7.7968928830716,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,5,23.659089616356216,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,3,30.54936992834295,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,3,31.3570916295516,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,14,20.691916837810457,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,16,16.854377843426576,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,19,19.650961951738406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,15,19.06471679710126,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,13,15.701674622349264,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,8,24.018996492207386,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,7,35.712958536577474,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
